Order_ID,Company,City,Customer_Age,Product_Category,Discount_Applied,Order_Value,Delivery_Time_Min,Distance_Km,Items_Count,Customer_Rating,Delivery_Partner_Rating
ORD003116,Zepto,Delhi,35.0,Fruits & Vegetables,No,352.8,21.7,2.77,6.0,3.0,5.0
ORD003117,Zepto,Bangalore,40.0,Groceries,Yes,398.74,30.7,5.35,7.0,2.0,5.0
ORD003118,Swiggy Instamart,Ahmedabad,39.0,Beverages,No,126.76,17.5,6.97,2.0,3.0,3.0
ORD003119,Dunzo,Mumbai,60.0,Household Essentials,No,370.31,22.3,4.87,18.0,5.0,4.0
ORD003120,JioMart Express,,35.0,Snacks & Munchies,No,180.08,26.8,1.28,10.0,5.0,5.0
ORD003121,BigBasket Now,Pune,57.0,Dairy & Eggs,No,599.09,16.4,0.67,7.0,3.0,3.0
ORD003122,JioMart Express,Bangalore,64.0,Fruits & Vegetables,Yes,158.12,16.9,3.61,9.0,5.0,4.0
ORD003123,BigBasket Now,Mumbai,58.0,Groceries,Yes,740.71,23.9,1.93,19.0,5.0,
ORD003124,Swiggy Instamart,Bangalore,64.0,Dairy & Eggs,No,315.61,21.3,9.11,19.0,5.0,
ORD003125,Zepto,,56.0,Groceries,No,291.26,12.2,2.17,2.0,4.0,3.0
ORD003126,Swiggy Instamart,Pune,37.0,Dairy & Eggs,No,481.39,6.9,4.25,12.0,5.0,4.0
ORD003127,Swiggy Instamart,Chennai,30.0,Fruits & Vegetables,Yes,239.94,15.3,7.26,,4.0,3.0
ORD003128,Blinkit,Bangalore,62.0,Groceries,No,476.87,7.1,8.25,6.0,5.0,4.0
ORD003129,Dunzo,Ahmedabad,18.0,Meat & Seafood,No,260.01,11.1,5.04,1.0,2.0,3.0
ORD003130,BigBasket Now,Bangalore,21.0,Bakery,Yes,288.86,11.6,2.22,15.0,3.0,5.0
ORD003131,Zepto,Mumbai,41.0,Snacks & Munchies,No,514.51,13.1,3.07,19.0,5.0,4.0
ORD003132,BigBasket Now,Delhi,53.0,Household Essentials,No,203.74,22.8,4.48,14.0,5.0,2.0
ORD003133,JioMart Express,Bangalore,53.0,Snacks & Munchies,No,188.93,24.9,3.96,13.0,3.0,5.0
ORD003134,BigBasket Now,Mumbai,62.0,Household Essentials,No,468.22,20.2,3.81,5.0,4.0,5.0
ORD003135,JioMart Express,Ahmedabad,19.0,Baby Care,Yes,396.97,21.2,1.75,2.0,4.0,4.0
ORD003136,Dunzo,Chennai,45.0,Beverages,No,446.4,21.4,9.18,15.0,1.0,
ORD003137,JioMart Express,Delhi,43.0,Baby Care,No,491.07,6.1,0.78,16.0,1.0,3.0
ORD003138,BigBasket Now,,40.0,Personal Care,No,417.56,16.5,4.68,7.0,2.0,5.0
ORD003139,BigBasket Now,Chennai,32.0,Fruits & Vegetables,No,581.06,8.0,9.81,6.0,4.0,1.0
ORD003140,JioMart Express,Ahmedabad,53.0,Meat & Seafood,No,427.72,20.2,6.77,17.0,3.0,4.0
ORD003141,Swiggy Instamart,Pune,44.0,Bakery,No,120.98,7.1,3.88,1.0,2.0,4.0
ORD003142,Dunzo,Bangalore,23.0,Meat & Seafood,No,141.35,15.3,1.89,6.0,5.0,5.0
ORD003143,Blinkit,Kolkata,52.0,Snacks & Munchies,Yes,1282.76,20.5,9.66,6.0,2.0,4.0
ORD003144,Zepto,Hyderabad,56.0,Household Essentials,Yes,403.45,10.5,0.63,4.0,,4.0
ORD003145,BigBasket Now,Hyderabad,55.0,Baby Care,Yes,713.47,24.2,6.97,8.0,5.0,5.0
ORD003146,Zepto,Mumbai,52.0,Meat & Seafood,No,327.86,20.1,8.86,9.0,3.0,1.0
ORD003147,Blinkit,Mumbai,53.0,Baby Care,No,389.63,19.2,0.74,10.0,3.0,2.0
ORD003148,Zepto,Bangalore,27.0,Beverages,Yes,307.35,21.7,7.39,8.0,4.0,3.0
ORD003149,Blinkit,Delhi,47.0,Beverages,Yes,1771.45,14.2,9.99,2.0,4.0,3.0
ORD003150,JioMart Express,Mumbai,58.0,Household Essentials,No,469.63,17.5,6.58,17.0,4.0,1.0
ORD003151,Swiggy Instamart,Chennai,55.0,Personal Care,No,292.68,16.5,4.44,1.0,4.0,4.0
ORD003152,BigBasket Now,Mumbai,46.0,Meat & Seafood,No,149.77,16.4,8.81,,5.0,5.0
ORD003153,Blinkit,Hyderabad,60.0,Bakery,Yes,1318.49,12.6,5.76,5.0,2.0,5.0
ORD003154,Zepto,Bangalore,56.0,Baby Care,Yes,365.78,10.0,7.62,9.0,5.0,4.0
ORD003155,BigBasket Now,Ahmedabad,21.0,Baby Care,No,630.52,14.4,6.08,17.0,3.0,3.0
ORD003156,Swiggy Instamart,Bangalore,22.0,Beverages,Yes,674.25,14.1,0.86,6.0,4.0,5.0
ORD003157,JioMart Express,Mumbai,21.0,Fruits & Vegetables,Yes,305.61,12.2,2.52,1.0,2.0,5.0
ORD003158,BigBasket Now,Hyderabad,53.0,Household Essentials,Yes,603.94,23.1,1.25,18.0,4.0,4.0
ORD003159,Blinkit,Kolkata,62.0,Baby Care,Yes,280.76,10.3,1.51,11.0,5.0,3.0
ORD003160,Swiggy Instamart,Ahmedabad,33.0,Beverages,Yes,222.68,15.4,0.65,4.0,2.0,5.0
ORD003161,Zepto,Bangalore,42.0,Beverages,No,811.33,26.2,4.5,6.0,3.0,3.0
ORD003162,Swiggy Instamart,Delhi,31.0,Groceries,Yes,366.9,23.7,2.2,8.0,4.0,1.0
ORD003163,Swiggy Instamart,Pune,28.0,Baby Care,Yes,550.65,26.7,8.63,19.0,2.0,5.0
ORD003164,Dunzo,Mumbai,46.0,Groceries,No,516.23,13.0,7.63,15.0,5.0,4.0
ORD003165,Swiggy Instamart,Hyderabad,51.0,Bakery,No,591.56,22.5,5.95,19.0,5.0,3.0
ORD003166,Swiggy Instamart,Bangalore,39.0,Bakery,No,158.55,10.7,5.15,2.0,5.0,4.0
ORD003167,BigBasket Now,Mumbai,31.0,Beverages,No,283.96,14.7,2.93,4.0,4.0,5.0
ORD003168,Zepto,Delhi,41.0,Fruits & Vegetables,No,332.06,15.3,5.01,4.0,4.0,
ORD003169,BigBasket Now,Delhi,56.0,Fruits & Vegetables,No,244.96,13.1,6.59,12.0,3.0,3.0
ORD003170,BigBasket Now,Chennai,43.0,Groceries,No,521.86,14.2,7.93,18.0,4.0,1.0
ORD003171,Blinkit,Ahmedabad,60.0,Beverages,No,822.33,13.5,1.28,12.0,4.0,4.0
ORD003172,BigBasket Now,Delhi,53.0,Groceries,No,904.25,11.1,7.23,19.0,5.0,5.0
ORD003173,Dunzo,Kolkata,56.0,Household Essentials,Yes,329.14,23.2,7.56,15.0,5.0,3.0
ORD003174,Dunzo,Mumbai,33.0,Groceries,No,480.67,15.3,5.81,10.0,5.0,4.0
ORD003175,Blinkit,Bangalore,55.0,Personal Care,No,527.1,17.8,2.54,7.0,,3.0
ORD003176,JioMart Express,Mumbai,49.0,Baby Care,No,585.67,17.6,5.62,2.0,4.0,1.0
ORD003177,Zepto,Pune,23.0,Bakery,Yes,238.2,16.8,5.28,13.0,5.0,5.0
ORD003178,Zepto,Chennai,51.0,Dairy & Eggs,Yes,1202.73,17.1,5.02,16.0,5.0,3.0
ORD003179,BigBasket Now,Hyderabad,25.0,Beverages,No,703.39,14.6,4.88,8.0,5.0,5.0
ORD003180,BigBasket Now,Kolkata,47.0,Fruits & Vegetables,Yes,714.5,29.0,1.55,1.0,3.0,4.0
ORD003181,JioMart Express,Hyderabad,44.0,Meat & Seafood,No,830.54,22.3,2.24,17.0,5.0,3.0
ORD003182,BigBasket Now,Ahmedabad,24.0,Baby Care,No,555.84,16.6,1.42,15.0,4.0,5.0
ORD003183,Zepto,Chennai,44.0,Dairy & Eggs,No,217.81,13.8,2.8,14.0,4.0,4.0
ORD003184,Swiggy Instamart,Pune,42.0,Personal Care,No,371.15,15.7,3.0,7.0,5.0,4.0
ORD003185,Dunzo,Bangalore,63.0,Meat & Seafood,No,149.81,19.4,2.83,19.0,4.0,5.0
ORD003186,Swiggy Instamart,Mumbai,58.0,Fruits & Vegetables,No,517.52,30.0,2.5,10.0,4.0,4.0
ORD003187,Swiggy Instamart,Bangalore,32.0,Personal Care,No,364.48,9.5,7.49,11.0,4.0,4.0
ORD003188,Zepto,Mumbai,42.0,Fruits & Vegetables,No,393.74,21.4,8.28,5.0,4.0,3.0
ORD003189,Swiggy Instamart,Hyderabad,39.0,Fruits & Vegetables,No,830.81,25.8,3.61,,1.0,5.0
ORD003190,JioMart Express,Bangalore,35.0,Beverages,No,306.68,9.1,3.4,12.0,4.0,4.0
ORD003191,Blinkit,Hyderabad,29.0,Meat & Seafood,No,346.79,15.3,8.52,2.0,4.0,3.0
ORD003192,BigBasket Now,Mumbai,40.0,Household Essentials,Yes,408.78,10.7,6.43,7.0,4.0,5.0
ORD003193,Blinkit,Mumbai,62.0,Groceries,Yes,133.75,19.5,3.29,,5.0,4.0
ORD003194,Dunzo,Bangalore,56.0,Groceries,No,343.9,14.2,7.28,12.0,3.0,4.0
ORD003195,BigBasket Now,Ahmedabad,42.0,Baby Care,Yes,100.0,15.6,3.77,4.0,5.0,1.0
ORD003196,Swiggy Instamart,Bangalore,27.0,Fruits & Vegetables,No,283.92,14.0,6.07,19.0,4.0,5.0
ORD003197,Dunzo,Bangalore,47.0,Baby Care,Yes,673.92,21.9,9.93,3.0,4.0,5.0
ORD003198,BigBasket Now,Chennai,27.0,Meat & Seafood,No,527.61,18.0,3.37,,2.0,4.0
ORD003199,JioMart Express,Hyderabad,51.0,Fruits & Vegetables,Yes,282.34,18.0,9.34,4.0,3.0,4.0
ORD003200,JioMart Express,Delhi,63.0,Fruits & Vegetables,Yes,413.43,17.5,3.55,9.0,5.0,4.0
ORD003201,JioMart Express,Bangalore,30.0,Dairy & Eggs,Yes,211.67,20.7,5.63,2.0,1.0,3.0
ORD003202,JioMart Express,Delhi,46.0,Bakery,No,402.86,14.8,4.87,10.0,5.0,4.0
ORD003203,Swiggy Instamart,Ahmedabad,55.0,Groceries,Yes,2340.67,32.5,7.94,9.0,,2.0
ORD003204,Blinkit,Mumbai,58.0,Meat & Seafood,Yes,1221.07,10.0,1.08,8.0,5.0,5.0
ORD003205,BigBasket Now,Delhi,62.0,Personal Care,No,416.37,8.2,6.46,18.0,4.0,3.0
ORD003206,Swiggy Instamart,Mumbai,26.0,Personal Care,Yes,444.12,8.0,7.73,11.0,4.0,5.0
ORD003207,JioMart Express,Delhi,30.0,Household Essentials,Yes,224.14,7.2,4.99,19.0,2.0,3.0
ORD003208,Blinkit,Kolkata,54.0,Snacks & Munchies,No,249.37,21.5,1.5,18.0,4.0,3.0
ORD003209,Dunzo,Delhi,31.0,Meat & Seafood,Yes,501.35,20.5,2.83,19.0,3.0,4.0
ORD003210,Dunzo,Mumbai,54.0,Snacks & Munchies,Yes,294.44,26.7,6.96,17.0,4.0,5.0
ORD003211,Dunzo,Bangalore,26.0,Dairy & Eggs,Yes,694.01,10.8,9.01,17.0,4.0,5.0
ORD003212,JioMart Express,Mumbai,25.0,Personal Care,Yes,1034.64,22.2,4.51,15.0,5.0,3.0
ORD003213,Dunzo,Mumbai,56.0,Meat & Seafood,No,492.54,16.8,5.82,16.0,5.0,4.0
ORD003214,Zepto,Kolkata,57.0,Fruits & Vegetables,Yes,428.82,17.6,2.67,17.0,4.0,5.0
ORD003215,BigBasket Now,Kolkata,20.0,Bakery,No,147.16,21.1,4.42,8.0,3.0,5.0
ORD003216,BigBasket Now,Pune,64.0,Beverages,No,631.8,12.2,3.7,7.0,3.0,5.0
ORD003217,JioMart Express,Pune,57.0,Bakery,Yes,203.12,46.3,6.73,4.0,5.0,3.0
ORD003218,Zepto,Chennai,50.0,Household Essentials,No,313.94,28.0,9.85,7.0,2.0,5.0
ORD003219,Swiggy Instamart,Mumbai,49.0,Personal Care,Yes,717.48,13.3,8.23,,4.0,4.0
ORD003220,Swiggy Instamart,Kolkata,24.0,Baby Care,Yes,748.34,10.6,2.33,3.0,1.0,4.0
ORD003221,Dunzo,Kolkata,36.0,Baby Care,Yes,304.93,15.9,5.99,,3.0,3.0
ORD003222,Blinkit,Kolkata,51.0,Beverages,Yes,315.66,17.7,1.13,1.0,,2.0
ORD003223,Swiggy Instamart,,31.0,Personal Care,No,265.18,25.2,2.85,6.0,4.0,4.0
ORD003224,Blinkit,Delhi,64.0,Meat & Seafood,Yes,196.62,10.3,2.14,14.0,4.0,1.0
ORD003225,BigBasket Now,Kolkata,63.0,Fruits & Vegetables,No,275.65,18.4,3.69,4.0,4.0,4.0
ORD003226,Blinkit,Chennai,36.0,Household Essentials,No,153.26,8.9,6.95,16.0,3.0,5.0
ORD003227,BigBasket Now,Ahmedabad,43.0,Baby Care,Yes,607.79,19.6,5.24,10.0,3.0,5.0
ORD003228,Zepto,Mumbai,34.0,Beverages,No,511.18,15.8,9.36,5.0,4.0,2.0
ORD003229,Zepto,Delhi,45.0,Bakery,No,564.71,35.7,2.52,11.0,4.0,3.0
ORD003230,JioMart Express,Delhi,36.0,Fruits & Vegetables,Yes,227.55,8.9,3.96,1.0,1.0,4.0
ORD003231,JioMart Express,Kolkata,44.0,Baby Care,Yes,196.95,28.5,3.63,17.0,4.0,3.0
ORD003232,Dunzo,Mumbai,36.0,Bakery,No,416.59,8.3,2.74,14.0,4.0,2.0
ORD003233,Swiggy Instamart,Mumbai,50.0,Meat & Seafood,No,419.25,9.7,9.94,7.0,2.0,4.0
ORD003234,Dunzo,Ahmedabad,24.0,Bakery,No,369.31,8.4,4.18,14.0,5.0,4.0
ORD003235,BigBasket Now,Mumbai,46.0,Fruits & Vegetables,Yes,339.11,18.2,9.43,1.0,4.0,5.0
ORD003236,Dunzo,Kolkata,60.0,Bakery,No,1126.04,10.3,4.21,6.0,3.0,5.0
ORD003237,Blinkit,Delhi,22.0,Meat & Seafood,No,520.93,9.6,2.44,7.0,4.0,5.0
ORD003238,BigBasket Now,Kolkata,47.0,Household Essentials,No,1316.07,17.8,1.63,11.0,4.0,3.0
ORD003239,JioMart Express,Hyderabad,60.0,Fruits & Vegetables,Yes,863.83,19.7,8.63,10.0,5.0,5.0
ORD003240,Zepto,Pune,25.0,Household Essentials,No,1120.98,16.7,0.8,3.0,5.0,4.0
ORD003241,JioMart Express,Pune,59.0,Beverages,Yes,211.73,15.4,9.66,19.0,3.0,4.0
ORD003242,Swiggy Instamart,Mumbai,29.0,Personal Care,No,575.88,34.2,4.47,2.0,2.0,5.0
ORD003243,BigBasket Now,Mumbai,59.0,Bakery,No,311.36,17.4,2.85,12.0,5.0,5.0
ORD003244,BigBasket Now,Delhi,30.0,Dairy & Eggs,No,148.71,22.7,6.37,12.0,5.0,4.0
ORD003245,Blinkit,Hyderabad,43.0,Household Essentials,Yes,989.9,17.4,1.76,1.0,3.0,1.0
ORD003246,Swiggy Instamart,Pune,35.0,Meat & Seafood,Yes,338.25,10.6,1.19,14.0,2.0,5.0
ORD003247,Zepto,Bangalore,59.0,Baby Care,No,214.21,20.5,8.36,11.0,5.0,5.0
ORD003248,BigBasket Now,Hyderabad,37.0,Household Essentials,No,314.59,12.7,4.53,8.0,5.0,
ORD003249,BigBasket Now,Mumbai,33.0,Baby Care,No,250.2,15.9,5.42,9.0,3.0,3.0
ORD003250,Blinkit,Kolkata,54.0,Bakery,Yes,266.08,18.6,2.18,18.0,4.0,2.0
ORD003251,Dunzo,Ahmedabad,20.0,Beverages,No,353.2,7.6,1.08,13.0,3.0,2.0
ORD003252,Zepto,Delhi,44.0,Groceries,No,1139.66,8.6,3.99,4.0,3.0,4.0
ORD003253,JioMart Express,Bangalore,32.0,Fruits & Vegetables,No,270.48,23.7,5.31,16.0,3.0,3.0
ORD003254,Swiggy Instamart,Mumbai,51.0,Baby Care,No,1091.78,12.6,7.77,3.0,4.0,5.0
ORD003255,BigBasket Now,Hyderabad,62.0,Baby Care,No,671.36,12.9,5.26,4.0,5.0,5.0
ORD003256,BigBasket Now,Bangalore,39.0,Fruits & Vegetables,No,511.71,17.6,7.93,,4.0,4.0
ORD003257,JioMart Express,Mumbai,57.0,Groceries,Yes,631.99,14.1,1.6,8.0,3.0,4.0
ORD003258,Zepto,Bangalore,40.0,Bakery,No,406.75,19.4,1.11,11.0,5.0,3.0
ORD003259,Dunzo,Delhi,21.0,Meat & Seafood,No,872.73,16.1,2.01,3.0,2.0,2.0
ORD003260,BigBasket Now,Bangalore,58.0,Personal Care,No,566.9,17.8,7.83,19.0,5.0,1.0
ORD003261,Zepto,Hyderabad,40.0,Baby Care,No,148.59,12.4,7.71,6.0,5.0,4.0
ORD003262,JioMart Express,Mumbai,64.0,Groceries,Yes,481.91,17.8,1.84,3.0,3.0,5.0
ORD003263,Blinkit,Chennai,26.0,Groceries,No,645.73,25.6,0.79,4.0,3.0,5.0
ORD003264,Dunzo,,41.0,Beverages,Yes,339.2,13.1,7.01,4.0,5.0,5.0
ORD003265,Swiggy Instamart,Delhi,38.0,Baby Care,Yes,435.18,23.7,8.63,2.0,4.0,4.0
ORD003266,BigBasket Now,Mumbai,58.0,Household Essentials,Yes,279.3,16.1,7.66,16.0,1.0,5.0
ORD003267,Zepto,Chennai,63.0,Bakery,No,176.52,22.1,2.43,5.0,5.0,4.0
ORD003268,Blinkit,Ahmedabad,33.0,Meat & Seafood,No,159.14,17.3,6.05,15.0,3.0,3.0
ORD003269,Swiggy Instamart,Delhi,42.0,Groceries,Yes,160.41,16.2,7.69,5.0,3.0,4.0
ORD003270,Zepto,Delhi,43.0,Beverages,No,602.7,18.9,2.93,12.0,4.0,5.0
ORD003271,Zepto,Mumbai,62.0,Beverages,Yes,100.0,26.7,5.51,19.0,4.0,1.0
ORD003272,Swiggy Instamart,Hyderabad,26.0,Fruits & Vegetables,No,270.46,18.1,3.49,15.0,4.0,3.0
ORD003273,Blinkit,,32.0,Baby Care,No,254.83,19.9,2.64,6.0,2.0,3.0
ORD003274,JioMart Express,Delhi,56.0,Groceries,No,340.6,14.2,9.71,1.0,4.0,2.0
ORD003275,Blinkit,Chennai,50.0,Meat & Seafood,Yes,132.44,30.8,9.17,5.0,4.0,3.0
ORD003276,Dunzo,Hyderabad,18.0,Household Essentials,No,514.06,21.2,4.73,19.0,5.0,4.0
ORD003277,BigBasket Now,Bangalore,22.0,Dairy & Eggs,No,187.94,17.0,1.8,11.0,4.0,5.0
ORD003278,Swiggy Instamart,Bangalore,26.0,Dairy & Eggs,No,795.88,15.7,7.42,14.0,4.0,5.0
ORD003279,JioMart Express,Hyderabad,61.0,Household Essentials,Yes,277.81,24.3,2.93,14.0,2.0,5.0
ORD003280,Swiggy Instamart,,23.0,Groceries,Yes,380.94,12.9,2.1,2.0,5.0,2.0
ORD003281,Swiggy Instamart,Mumbai,45.0,Baby Care,No,404.34,8.1,4.12,5.0,3.0,1.0
ORD003282,Blinkit,Pune,62.0,Meat & Seafood,Yes,467.1,16.9,5.53,9.0,4.0,2.0
ORD003283,BigBasket Now,Mumbai,43.0,Fruits & Vegetables,Yes,412.49,26.5,1.43,17.0,5.0,5.0
ORD003284,Dunzo,Chennai,45.0,Baby Care,No,312.23,31.1,5.93,19.0,5.0,3.0
ORD003285,Zepto,Pune,57.0,Personal Care,Yes,495.63,15.8,0.65,15.0,4.0,4.0
ORD003286,Zepto,Delhi,32.0,Baby Care,No,533.62,16.7,8.97,2.0,5.0,
ORD003287,Swiggy Instamart,Delhi,23.0,Baby Care,Yes,254.91,20.2,9.25,9.0,5.0,1.0
ORD003288,BigBasket Now,Hyderabad,44.0,Bakery,No,521.04,14.8,7.46,11.0,5.0,2.0
ORD003289,JioMart Express,Pune,55.0,Groceries,No,824.71,20.2,4.93,6.0,4.0,5.0
ORD003290,Blinkit,Ahmedabad,21.0,Fruits & Vegetables,No,616.18,15.9,2.92,15.0,,3.0
ORD003291,BigBasket Now,Chennai,28.0,Bakery,No,705.87,24.6,7.57,4.0,,3.0
ORD003292,BigBasket Now,Mumbai,38.0,Groceries,Yes,447.27,22.0,9.35,15.0,4.0,4.0
ORD003293,Blinkit,Hyderabad,47.0,Snacks & Munchies,No,230.05,22.7,2.01,18.0,3.0,4.0
ORD003294,Swiggy Instamart,Bangalore,35.0,Fruits & Vegetables,No,248.19,15.1,4.93,7.0,4.0,4.0
ORD003295,BigBasket Now,Bangalore,52.0,Groceries,Yes,488.79,35.5,3.49,16.0,4.0,5.0
ORD003296,Zepto,Mumbai,20.0,Dairy & Eggs,No,710.28,20.0,3.89,3.0,2.0,4.0
ORD003297,Blinkit,Mumbai,29.0,Bakery,Yes,2146.4,18.2,4.35,12.0,1.0,3.0
ORD003298,JioMart Express,Kolkata,44.0,Snacks & Munchies,No,727.12,12.1,9.54,7.0,,4.0
ORD003299,Dunzo,Bangalore,47.0,Fruits & Vegetables,Yes,199.88,15.8,2.96,9.0,3.0,4.0
ORD003300,Swiggy Instamart,Delhi,38.0,Personal Care,No,254.59,17.2,5.18,10.0,4.0,5.0
ORD003301,Blinkit,Bangalore,55.0,Meat & Seafood,No,1583.05,12.0,9.54,1.0,5.0,5.0
ORD003302,Dunzo,Pune,38.0,Personal Care,Yes,354.73,14.6,5.02,12.0,5.0,5.0
ORD003303,Dunzo,Chennai,55.0,Dairy & Eggs,No,415.1,15.4,8.7,18.0,3.0,4.0
ORD003304,JioMart Express,Delhi,57.0,Dairy & Eggs,Yes,226.73,16.8,1.06,1.0,3.0,3.0
ORD003305,BigBasket Now,Mumbai,32.0,Household Essentials,Yes,1031.8,8.1,9.55,18.0,4.0,5.0
ORD003306,JioMart Express,Delhi,35.0,Household Essentials,Yes,544.68,15.6,2.28,7.0,4.0,4.0
ORD003307,BigBasket Now,Pune,46.0,Personal Care,Yes,253.47,14.1,9.81,17.0,4.0,5.0
ORD003308,BigBasket Now,Hyderabad,55.0,Bakery,Yes,222.23,16.3,2.17,13.0,3.0,5.0
ORD003309,Blinkit,Bangalore,38.0,Baby Care,No,485.08,24.9,4.72,10.0,1.0,4.0
ORD003310,Blinkit,Hyderabad,34.0,Groceries,No,414.27,37.4,3.43,14.0,3.0,4.0
ORD003311,Swiggy Instamart,Delhi,58.0,Meat & Seafood,No,664.65,21.6,4.62,1.0,4.0,4.0
ORD003312,BigBasket Now,Kolkata,35.0,Snacks & Munchies,Yes,560.14,10.0,2.88,6.0,5.0,3.0
ORD003313,Dunzo,Bangalore,54.0,Meat & Seafood,No,344.23,14.3,9.67,4.0,5.0,4.0
ORD003314,Zepto,Mumbai,55.0,Dairy & Eggs,No,291.12,20.9,3.4,19.0,4.0,3.0
ORD003315,Swiggy Instamart,Mumbai,29.0,Household Essentials,Yes,366.51,20.0,6.71,15.0,5.0,3.0
ORD003316,Blinkit,Bangalore,28.0,Baby Care,No,289.92,24.4,1.81,19.0,5.0,4.0
ORD003317,JioMart Express,Pune,37.0,Beverages,No,373.11,15.8,8.33,12.0,5.0,4.0
ORD003318,Swiggy Instamart,Delhi,26.0,Fruits & Vegetables,No,407.43,14.2,5.65,14.0,5.0,5.0
ORD003319,Swiggy Instamart,Pune,18.0,Beverages,Yes,235.39,33.1,9.8,,5.0,5.0
ORD003320,Swiggy Instamart,Chennai,20.0,Beverages,Yes,588.99,16.8,4.52,,3.0,3.0
ORD003321,Swiggy Instamart,Delhi,38.0,Bakery,No,323.03,10.9,2.36,3.0,1.0,5.0
ORD003322,Zepto,Mumbai,40.0,Bakery,No,243.44,29.7,3.79,12.0,5.0,4.0
ORD003323,JioMart Express,Mumbai,26.0,Household Essentials,Yes,326.7,9.0,7.5,9.0,4.0,4.0
ORD003324,JioMart Express,Chennai,36.0,Beverages,Yes,466.55,5.0,6.76,19.0,5.0,5.0
ORD003325,JioMart Express,Mumbai,62.0,Snacks & Munchies,No,424.04,22.4,7.89,16.0,5.0,3.0
ORD003326,BigBasket Now,Delhi,63.0,Dairy & Eggs,No,519.71,23.7,1.2,1.0,4.0,4.0
ORD003327,Dunzo,Bangalore,36.0,Beverages,No,691.6,19.4,6.01,14.0,4.0,4.0
ORD003328,JioMart Express,Chennai,40.0,Baby Care,Yes,882.68,9.8,9.36,13.0,4.0,5.0
ORD003329,Swiggy Instamart,Mumbai,44.0,Fruits & Vegetables,Yes,478.8,16.1,1.53,12.0,,4.0
ORD003330,Swiggy Instamart,Bangalore,44.0,Groceries,Yes,212.38,14.7,1.4,5.0,2.0,5.0
ORD003331,JioMart Express,Bangalore,56.0,Household Essentials,Yes,343.28,13.3,7.31,3.0,4.0,3.0
ORD003332,JioMart Express,Bangalore,53.0,Household Essentials,Yes,220.83,28.9,3.49,2.0,2.0,5.0
ORD003333,Swiggy Instamart,Kolkata,29.0,Personal Care,No,1116.68,10.8,6.76,11.0,3.0,4.0
ORD003334,BigBasket Now,Mumbai,44.0,Baby Care,No,1329.34,18.7,5.68,2.0,3.0,4.0
ORD003335,Blinkit,Kolkata,63.0,Bakery,No,595.97,26.5,9.87,16.0,5.0,4.0
ORD003336,Blinkit,Chennai,51.0,Dairy & Eggs,Yes,675.24,19.2,8.95,8.0,5.0,4.0
ORD003337,JioMart Express,Hyderabad,50.0,Snacks & Munchies,Yes,468.98,27.0,6.94,3.0,4.0,1.0
ORD003338,Zepto,Chennai,45.0,Baby Care,Yes,502.52,20.6,2.99,4.0,4.0,3.0
ORD003339,JioMart Express,Bangalore,48.0,Meat & Seafood,Yes,154.71,19.5,2.99,4.0,5.0,
ORD003340,JioMart Express,,49.0,Groceries,No,385.92,19.0,8.88,8.0,1.0,5.0
ORD003341,Blinkit,Hyderabad,37.0,Fruits & Vegetables,Yes,237.77,21.0,6.06,6.0,3.0,5.0
ORD003342,Swiggy Instamart,Bangalore,57.0,Personal Care,Yes,477.62,14.1,8.0,14.0,3.0,5.0
ORD003343,JioMart Express,Hyderabad,52.0,Baby Care,Yes,389.25,9.8,4.77,15.0,4.0,5.0
ORD003344,Swiggy Instamart,Delhi,48.0,Personal Care,Yes,1297.37,24.1,1.48,17.0,3.0,3.0
ORD003345,Swiggy Instamart,Pune,48.0,Groceries,No,699.23,26.2,3.66,,3.0,
ORD003346,Zepto,Hyderabad,55.0,Beverages,Yes,478.52,18.2,2.03,1.0,3.0,5.0
ORD003347,Swiggy Instamart,,39.0,Personal Care,No,343.72,13.2,7.93,12.0,4.0,5.0
ORD003348,Blinkit,Bangalore,62.0,Household Essentials,No,1102.81,8.8,7.15,19.0,4.0,1.0
ORD003349,BigBasket Now,Chennai,58.0,Bakery,Yes,396.24,17.0,1.34,12.0,4.0,4.0
ORD003350,BigBasket Now,Kolkata,26.0,Beverages,Yes,492.26,9.6,6.4,11.0,4.0,1.0
ORD003351,Dunzo,Bangalore,26.0,Baby Care,No,413.79,9.1,8.8,9.0,3.0,3.0
ORD003352,JioMart Express,Pune,32.0,Fruits & Vegetables,No,316.56,16.3,7.12,19.0,5.0,
ORD003353,Blinkit,Delhi,30.0,Household Essentials,Yes,412.36,12.1,5.36,4.0,4.0,5.0
ORD003354,Swiggy Instamart,Bangalore,39.0,Groceries,Yes,124.32,18.9,3.46,13.0,3.0,4.0
ORD003355,BigBasket Now,Pune,33.0,Beverages,Yes,159.39,15.4,8.93,10.0,3.0,4.0
ORD003356,Blinkit,Pune,49.0,Household Essentials,Yes,497.59,12.9,4.52,1.0,5.0,4.0
ORD003357,BigBasket Now,Chennai,19.0,Bakery,Yes,1033.72,8.3,8.63,10.0,,5.0
ORD003358,Swiggy Instamart,Pune,43.0,Beverages,Yes,497.17,11.7,7.94,18.0,4.0,3.0
ORD003359,BigBasket Now,Mumbai,31.0,Dairy & Eggs,Yes,261.85,11.9,8.25,13.0,3.0,4.0
ORD003360,JioMart Express,Pune,55.0,Dairy & Eggs,Yes,169.74,10.1,9.9,7.0,4.0,3.0
